Most hemangiomas appear within a week or <mask> after birth.	two
Some programming languages have <mask> or more standards.	two
Research indicates that women lose the most amount of bone in the first <mask> years after menopause.	seven
Insects have antennae, <mask> body parts and six legs.	three
Insects have antennae, three body parts and <mask> legs.	six
Infant are especially vulnerable in the first <mask> weeks of life.	four
Dairy cows live for <mask> generations, calve and produce normal milk on a protein-free diet.	six
Pumpkins are grown on <mask> of the seven continents, excluding Antarctica.	six
Pumpkins are grown on six of the <mask> continents, excluding Antarctica.	seven
Tumor viruses are of <mask> distinct types.	two
Smokers are <mask> times more likely to die from lung cancer than nonsmokers.	ten
Flagella consist of <mask> parallel protein fibers intertwined into a triple helical structure.	three
Evolution is dependent on <mask> forces.	two
Octagons have <mask> sides to hold.	eight
Economists define <mask> types of utility that are involved in marketing.	four
Halitosis knows <mask> boundaries when it comes to age, sex, race, or socioeconomic levels.	no
Some vaccines take <mask> weeks to become highly effective.	six
Success is a function of <mask> things.	two
Cats have <mask> toes on their forefeet and four toes on their hind feet.	five
Cats have five toes on their forefeet and <mask> toes on their hind feet.	four
Attainment designation refers to the levels of <mask> criteria pollutants in the air.	six
Buttercups have <mask> to six petals or sepals.	five
Buttercups have five to <mask> petals or sepals.	six
Children jump <mask> times when the clock strikes twelve to 'grow taller'.	ten
Many infected babies have <mask> symptoms at birth, but symptoms develop weeks or months later.	no
Cells become specialized, forming the <mask> germ layers found in all vertebrates.	three
Hermit crabs have <mask> breathing ways.	two
Addiction is usually about <mask> things, either escape or pleasure.	two
Salsa works on the basis of Mambo - a pattern of <mask> steps danced over eight counts of music.	six
Salsa works on the basis of Mambo - a pattern of six steps danced over <mask> counts of music.	eight
Some organic polymers can exhibit strong ceramic qualities, forming bonds in <mask> dimensions.	three
Reality exists in more than <mask> dimensions and there are many, many different sexes.	four
Vitreous body comprises <mask> fifths of the globe.	four
Lobsters smell food or bait by using the <mask> small antennae located on the front of it's head.	four
Plants can reach a height of <mask> feet.	two
Anger is expressed in <mask> ways.	three
Pelycosaurs are a paraphyletic group of <mask> primitive families of synapsids.	six
Females experience an average life expectancy about <mask> years longer than males.	six
Digoxin works in <mask> ways.	two
Ostrichs only have <mask> toes, and one toenail.	two
Ostrichs only have two toes, and <mask> toenail.	one
All confocal microscopes use laser light to scan biological specimens across <mask> dimensions.	three
Amphibians are the first true vertebrates with <mask> limbs.	four
Mature oocyte passes through the <mask> meiotic divisions i.	two
Most melodic music is built around a basic structure of <mask> chords.	three
Natural lithium contains <mask> isotopes.	two
Calves are born after a gestation of <mask> months.	nine
Autism is <mask> to four times more likely to affect boys than girls.	three
Autism is three to <mask> times more likely to affect boys than girls.	four
Skates have <mask> edges inside, outside and center.	three
Mellow cheese ages <mask> to seven months and has rich, full flavors with soft to semisoft textures.	four
Mellow cheese ages four to <mask> months and has rich, full flavors with soft to semisoft textures.	seven
Secondary colors are <mask> primary colors mixed together.	two
Rickshaws are <mask> wheeled taxis with metres.	three
Many people take <mask> types of insulin.	two
Cockatiels can live up to fifteen years, but usually only <mask> to twelve.	ten
Roots grow mostly sideways and can extend up to <mask> times the height of the tree.	three
Real airplanes have round engines and <mask> wings.	two
Some people say that a cow has <mask> stomachs.	four
Rules are important when <mask> or more people live together.	two
Cigarette smokers have up to a <mask> times higher incidence of bladder cancer than non-smokers.	four
Air governs the magick of the <mask> winds, most divination.	four
Bialys are low in calories, fat and cholesterol and have <mask> preservatives added.	no
Freshwater stingrays can have up to <mask> venomous spines in their tails.	three
Snow often lies for <mask> months.	three
Rioting is a felony publishable by up to <mask> years in prison.	five
Surface water is classified into <mask> different classes depending on the cleanliness of the water.	five
Most aquatic life does well in water with oxygen concentrations of <mask> parts per million.	nine
Breast feeding for <mask> months reduces a woman's risk for breast cancer.	six
Today there are <mask> animals classified as unicellular.	no
Diatoms are in <mask> shells and make the water brown.	two
Amphibians carry <mask> diseases transmissible to humans.	no
Water weighs about <mask> pounds per gallon.	eight
Whiteflies cause <mask> types of damage to plants.	two
Hubs have a heirarchial topology, with a root hub, that can branch <mask> deep in the heirarchy.	three
Immunization is a series of <mask> injections.	three
Most Swiss starlings produce <mask> to five eggs in each clutch.	four
Most Swiss starlings produce four to <mask> eggs in each clutch.	five
Most soils have <mask> major horizons.	five
Spring tides happen every <mask> weeks.	two
Women are twice as likely to suffer from depression, but <mask> times as many men commit suicide.	three
Serial transfer is the sequential transmission of the <mask> bit-voltages that constitute a byte.	eight
Ospreys reach sexual maturity between <mask> and five years of age.	three
Ospreys reach sexual maturity between three and <mask> years of age.	five
Bridge is a partnership game for <mask> people deriving from the much older game of whist.	four
Women are <mask> less familiar than men with desire, pride, anger, aggression, selfishness and greed.	no
Local government is based on <mask> administrative districts.	four
Most abortions are safe and uncomplicated, and most women have <mask> problems physically afterwards.	no
Handguns have <mask> purposes other than killing people.	no
Granite is a composite of <mask> minerals, feldspar, quartz and mica.	three
Triangles list <mask> vertices, squares four, etc.	three
Lunar eclipses are of <mask> types, total and partial.	two
Some communities are residential schools for pupils from <mask> to eighteen years of age.	three
Puffins dig <mask> feet under ground and then they lay their egg.	eight
Fathers invest in shoes for feet that mature in <mask> weeks.	six
Many familiar animals have <mask> legs.	four
Several insects have a <mask> stage life cycle.	four
Batteries contain hydrogen and oxygen, <mask> flammable and explosive gasses.	two
Terns have <mask> orthree eggs each year.	two
Hybrid systems are dynamical systems with <mask> levels of description.	two
Many tortoises can retract their head, their <mask> limbs and tail into the shell for protection.	four
Alligators go on <mask> feet.	four
Fluorescent lights are <mask> to five times more efficient than incandescent bulbs.	four
Fluorescent lights are four to <mask> times more efficient than incandescent bulbs.	five
Cows have the same gestation period as human women - <mask> months.	nine
Muskrats are semi-aquatic and prefer locations with <mask> to six feet of water.	four
Muskrats are semi-aquatic and prefer locations with four to <mask> feet of water.	six
Ticks generally live within <mask> feet of the ground.	three
Quarks There are <mask> quarks that combine to make sub-atomic particles.	six
Plums generally bloom and fruit in <mask> to five years.	three
Plums generally bloom and fruit in three to <mask> years.	five
Normal adults appear to require <mask> to eight hours of sleep per day on average.	six
Normal adults appear to require six to <mask> hours of sleep per day on average.	eight
Bulletproof glass varies in thickness from three-quarters of an inch to <mask> inches.	three
Most bacteria have <mask> or two circular chromosomes.	one
Most bacteria have one or <mask> circular chromosomes.	two
Breast cancer strikes <mask> out of every nine American women.	one
Breast cancer strikes one out of every <mask> American women.	nine
Most preschoolers eat <mask> to five snacks or meals each day.	four
Most preschoolers eat four to <mask> snacks or meals each day.	five
Men are <mask> times more likely than women to drive after drinking.	four
Ruthenium is a hard, white metal and has <mask> crystal modifications.	four
Soul is a <mask> letter word in our tradition.	four
Turtles engage in <mask> types of activities causing three forms of destruction.	three
Turtles engage in three types of activities causing <mask> forms of destruction.	three
Chameleons have <mask> toes on each foot.	five
Photons have <mask> mass or charge, but are electromagnetic, as are light, uv, and radio waves.	no
Synthetic waxes can last <mask> to nine months or longer and typically wipe on and off easily.	six
Synthetic waxes can last six to <mask> months or longer and typically wipe on and off easily.	nine
People change when <mask> different cultures interact.	two
Air shipping is a massive energy hog, generating <mask> times the fuel emissions as shipping by truck.	five
Dolphins can hold their breath for up to <mask> minutes.	ten
Moons have a bell size of around <mask> to eighteen inches.	six
Essential tremor affects anywhere from <mask> to five million people in the United States.	one
Essential tremor affects anywhere from one to <mask> million people in the United States.	five
Llamas have <mask> types of fiber-guard hair and undercoat hair.	two
Babies usually start sleeping through the night sometime between <mask> weeks and six months of age.	eight
Babies usually start sleeping through the night sometime between eight weeks and <mask> months of age.	six
Natural herbs have <mask> advantages that surpass pharmaceutical drugs.	two
Polish laws provide virtually <mask> tolerance for driving under the influence of alcohol.	zero
Colors are extremely vivid with <mask> signs of over saturation.	no
Statistics show, however, that men are <mask> times more likely to be lefty than women.	three
Women are <mask> times as likely as men to get osteoporosis.	four
Snapdragon flowers are tubes made up of <mask> petals.	five
Labeling theory calls attention to <mask> kinds of deviance.	two
Caterpillars shed their skins <mask> or five times as they grow, in a process called molting.	four
Caterpillars shed their skins four or <mask> times as they grow, in a process called molting.	five
Glycolysis is a determined sequence of <mask> enzyme -catalyzed reactions.	ten
Dogs have <mask> molars in the upper jaw and six in the lower.	four
Dogs have four molars in the upper jaw and <mask> in the lower.	six
Narwhals have just <mask> teeth, both in the upper jaw.	two
Cubes symbolize the stability of the <mask> elements.	four
Ticks are small round arachnids with <mask> legs and can have either a soft or hard body.	eight
Most annual plants require at least <mask> week from seed germination until bloom.	ten
Inflorescence is a condensed cyme with <mask> to ten flowers and axillary in position.	five
Inflorescence is a condensed cyme with five to <mask> flowers and axillary in position.	ten
Wolverines reproduce every <mask> or three years.	two
Wolverines reproduce every two or <mask> years.	three
Some plants have <mask> or four tunnels per stalk.	three
Some plants have three or <mask> tunnels per stalk.	four
Men suicide <mask> times more than women.	four
Catalytic mechanisms share <mask> characteristics.	five
Plants vary greatly in size, from knee high to <mask> feet tall.	eight
Humans have <mask> different types of antibodies which are given shorthand names.	five
Roots can grow deep in <mask> years.	six
Studies show our brains comprehend speech at <mask> to five times faster than people normally speak.	four
Studies show our brains comprehend speech at four to <mask> times faster than people normally speak.	five
Sea stars detect light with <mask> purple eyespots at the end of each arm.	five
Mitosis is a continuous process which has been broken down into <mask> stages.	five
Today there are other phylum classified as worms, but the <mask> mentioned are the main groups.	three
Wild chimps spend about <mask> hours a day looking for food, either up in the trees or on the ground.	seven
G proteins consist of <mask> subunits.	three
Some species have <mask> broods a year.	two
Heart has <mask> extreme states at each cardiac cycle.	two
Rainbows have <mask> different colors.	six
False negatives occur when <mask> eggs have been shed into the sample presented.	no
Postal codes are <mask> characters long and are a mixture of three letters and three numbers.	six
Postal codes are six characters long and are a mixture of <mask> letters and three numbers.	three
Postal codes are six characters long and are a mixture of three letters and <mask> numbers.	three
Hyraxes have <mask> toes on their hind feet.	three
Most spiders have <mask> eyes, a head, thorax, abdomen and eight legs.	eight
Most spiders have eight eyes, a head, thorax, abdomen and <mask> legs.	eight
Fluoroscopy has <mask> magnification modes and image capture.	two
Gerbils usually live for <mask> to four years.	three
Gerbils usually live for three to <mask> years.	four
Some steam locomotives utilize <mask> sets of engines.	three
Nymphs feed for <mask> to five days and then drop from the plant to pupate in the soil.	four
Nymphs feed for four to <mask> days and then drop from the plant to pupate in the soil.	five
Most people stay in a nursing home for less than <mask> years.	four
Turkish vowels are in <mask> classes, front and back.	two
Cooking is the only artistic medium that appeals to all <mask> senses.	five
Relationships are the high seas for which <mask> compass has been invented.	no
Heavy infection can kill up to <mask> in four young calves.	one
Heavy infection can kill up to one in <mask> young calves.	four
Particle sizes extend from the nanometer range over more than <mask> orders of magnitude.	four
Twins are a genuine rarity, and only a few births of <mask> or more foals have ever been recorded.	three
Competition exists when the niches of <mask> species overlap.	two
Female manatees deliver only <mask> calf every three to five years.	one
Female manatees deliver only one calf every <mask> to five years.	three
Female manatees deliver only one calf every three to <mask> years.	five
Tin has <mask> allotropic forms.	two
Covalent bonds arise when <mask> atoms share electrons .	two
Snakeheads can breathe air and can survive out of water for up to <mask> days.	four
Vipers reach a length of slightly over <mask> feet.	two
Agoraphobia is <mask> times more likely to be diagnosed in women than in men.	three
Guinea pigs come in a variety of colors and can have from <mask> color to five or more.	one
Guinea pigs come in a variety of colors and can have from one color to <mask> or more.	five
Men are <mask> times more likely than women to get bladder cancer.	three
Pups consume an average of <mask> liters of milk a day .	eight
Tarantulas have <mask> million hairs per square centimeter.	two
Golden jackals live <mask> to nine years in the wild and up to sixteen in captivity.	eight
Golden jackals live eight to <mask> years in the wild and up to sixteen in captivity.	nine
Today there are <mask> main areas of focus in applied sports psychology .	three
Young girls keep their hair cut very short until they are about <mask> years old.	seven
Men are <mask> times more likely to be canonized than women.	ten
Solutions are homogeneous mixtures of <mask> or more pure substances.	two
Postural instability is a late symptom typically emerging <mask> or more years into the disease.	ten
Substance abuse contributes to <mask> out of ten instances of child abuse and neglect.	seven
Substance abuse contributes to seven out of <mask> instances of child abuse and neglect.	ten
Masturbation can get really old after <mask> or seven years.	six
Masturbation can get really old after six or <mask> years.	seven
Llamas are ruminants with <mask> stomachs.	three
Translocations have <mask> genetic consequences.	two
Injectable testosterone lasts <mask> weeks in most patients.	two
Most people experience <mask> symptoms at the time infection occurs.	no
Sweetbreads come in <mask> varieties.	two
Ostriches have <mask> stomachs.	three
Butterflies have <mask> segmented legs.	six
Dust takes place over <mask> days, split into morning, afternoon, and evening.	five
Homeless children get sick <mask> times as often as children in middle class families.	four
Every insect has <mask> legs, has six legs, has six legs.	six
Every insect has six legs, has <mask> legs, has six legs.	six
Every insect has six legs, has six legs, has <mask> legs.	six
Women are about <mask> times more likely to experience Major Depression than men.	three
Skin diseases account for more than <mask> million lost work days annually.	three
Deer come through in packs of <mask> or four late at night.	three
Deer come through in packs of three or <mask> late at night.	four
Territorial groups consist of <mask> supermale or terminal male and one to three females.	one
Territorial groups consist of one supermale or terminal male and <mask> to three females.	one
Territorial groups consist of one supermale or terminal male and one to <mask> females.	three
Daisy chains consist of <mask> to five or more small artificial squid in various colors.	three
Daisy chains consist of three to <mask> or more small artificial squid in various colors.	five
Nitric oxide serves <mask> main functions in the body.	three
Most juveniles remain in their natal river from <mask> to six years before migrating to the ocean.	one
Most juveniles remain in their natal river from one to <mask> years before migrating to the ocean.	six
Blends are seed mixtures of <mask> or more pure varieties.	two
All apes have at least <mask> legs.	two
Genes contain <mask> distinct kinds of information, structural and regulatory.	two
Acute pain is sudden pain that goes away quickly, usually lasting for less than <mask> months.	three
Milk provides calcium as well as <mask> other nutrients necessary for good health.	eight
Autumn is the time of year with the most fog, with an average of <mask> days a month reported.	four
Temperature is measure using <mask> different scales.	three
Male bears take <mask> or six years to mature.	five
Male bears take five or <mask> years to mature.	six
Some women go through the menopause with few or <mask> symptoms at all.	no
Vehicular homicide is a misdemeanor that carries a maximum possible jail sentence of <mask> months.	six
Reveries are of <mask> kinds, sinful and religious.	two
Economists divide resources into <mask> basic categories of land, labor, capital, and management.	four
Tardigrades can survive more than <mask> years without water .	ten
Dicots have seeds with <mask> cotyledons.	two
Giant squid have <mask> gas spaces in their bodies.	no
Scientists say that there are <mask> different races of orca.	three
Some women describe their symptoms as feeling about <mask> months pregnant.	four
Mantids tend to be green or tan, and vary from <mask> to six inches long.	three
Mantids tend to be green or tan, and vary from three to <mask> inches long.	six
Most foods contain all <mask> types of fat, but in varying amounts.	three
Perennials live for more than <mask> years.	two
Drip irrigation comes in <mask> forms.	two
Oceanographers now understand the oceanic circulation much better than <mask> years ago.	ten
Fungi combine the advantages of the <mask> reproductive modes.	two
Dubnium has <mask> recognized isotopes.	seven
Insects sport <mask> appendages and dominate the species count on our planet.	six
Sharpness is also a factor of the focus of all <mask> color elements.	three
Air temperature can fall below <mask> in the mountain summit area and snowfall is common in winter.	zero
Plants have a long blooming period of <mask> weeks.	six
Average men have <mask> senses.	five
Today there are <mask> major systems of naming herbs, including medicinal herbs.	three
Carbon atoms can form strong links with <mask> other atoms.	four
Many water bodies have fish with low levels of mercury, and <mask> limitations on consumption.	no
Children have <mask> noses until puberty.	no
Earthworms have <mask> means of regulating temperature or water loss.	no
African elephants have <mask> nails.	three
Some people try to count to <mask> when they feel angry.	ten
Lamps have an estimated <mask> million flash cycle life.	five
Mirror reflection is glide reflection with <mask> glide, as translation is a special case of rotation.	zero
Idle land refers to land with undisturbed profiles for at least a period of <mask> consecutive years.	three
Many households rely on <mask> incomes.	two
Every drug has <mask> names, a chemical name, a brand name, and an official name.	three
Mites can complete their life cycle in <mask> to eight days depending on temperature.	five
Mites can complete their life cycle in five to <mask> days depending on temperature.	eight
Junks have from <mask> to three masts or sails.	two
Junks have from two to <mask> masts or sails.	three
All fitness has <mask> aspects, diet and exercise.	two
Seahorses are small fish with a life span of <mask> to five years.	one
Seahorses are small fish with a life span of one to <mask> years.	five
Lantanas bloom in a dense head with individual tubular florets with <mask> or five lobes.	four
Lantanas bloom in a dense head with individual tubular florets with four or <mask> lobes.	five
Mustelids have <mask> toes on their feet and their claws can be retracted by some species.	five
Science is organized into <mask> units in which inquiry and discovery are the focus.	five
Stitches go through the spine linings around <mask> threads at head and tail.	three
Grays have equal amounts of all <mask> colors.	three
Brazil is among the top <mask> producers of beef.	ten
Illiteracy is <mask> percent higher among women than men.	seven
Carbon atoms occur in <mask> different masses, or isotopes.	three
Females give birth, on average, only once every <mask> years.	eight
Crustaceans have <mask> types of feelers.	two
Salts are known in the <mask> oxidation states.	three
Sufferers are the people of the <mask> nations.	two
Nymphs emerge within <mask> to seven days.	five
Nymphs emerge within five to <mask> days.	seven
Flowers have a <mask> tolerance for pests and pest damage.	zero
Young pandas mature very slowly and are almost <mask> months old before they are weened.	six
Breast cancer knows <mask> boundaries of races for attacking women with the disease.	no
Succinylcholine is composed of <mask> molecules of acetylcholine.	two
Gold plated copper contact pins maximize conductivity with <mask> loss of data.	no
Electric vehicles have <mask> tailpipe emissions.	zero
Roses have <mask> leaf buds and can produce three sets of leaves.	three
Roses have three leaf buds and can produce <mask> sets of leaves.	three
Carbon forms <mask> well-known allotropes, graphite and diamond.	two
Birds begin dying of fowl cholera <mask> to nine days after exposed to the virus.	four
Birds begin dying of fowl cholera four to <mask> days after exposed to the virus.	nine
Physical abuse occurs in approximately <mask> out of every four dating relationships.	one
Physical abuse occurs in approximately one out of every <mask> dating relationships.	four
Tadpoles transform within <mask> months, becoming mature adults within one year.	three
Tadpoles transform within three months, becoming mature adults within <mask> year.	one
Most transformers consist of <mask> coils of insulated wire.	two
Most children work full-time, <mask> hours per day, and six days a week.	seven
Most children work full-time, seven hours per day, and <mask> days a week.	six
Most fevers last <mask> to three days.	two
Most fevers last two to <mask> days.	three
Wolves can hear as far as <mask> miles away in the forest and ten miles in the open.	six
Wolves can hear as far as six miles away in the forest and <mask> miles in the open.	ten
Most songbirds have <mask> or ten secondaries.	nine
Most songbirds have nine or <mask> secondaries.	ten
Any number divided by itself equals <mask> , except if that number is zero .	one
Any number divided by itself equals one , except if that number is <mask> .	zero
American women are <mask> times more likely to die of breast cancer than Japanese women.	four
Many biologists believe the sandhill has been virtually unchanged for <mask> million years.	nine
Provincial prisons hold offenders sentenced to less than <mask> years.	two
Female dugongs give birth underwater to a single calf at <mask> to seven year period of time.	three
Female dugongs give birth underwater to a single calf at three to <mask> year period of time.	seven
Infinity divided by <mask> is infinity.	two
Fiddler crabs mate every <mask> weeks in summer.	two
Children get frequent viral infections during the first <mask> or six years of life.	five
Children get frequent viral infections during the first five or <mask> years of life.	six
Mitosis is subdivided into <mask> phases.	four
Fires are natural, but <mask> million acres is a lot of forest to burn in a single year.	six
Pelican tracks show <mask> toes, with one pointing behind.	four
Pelican tracks show four toes, with <mask> pointing behind.	one
Internet phone uses <mask> computers and an internet connection.	two
Hot weather lowers reproductive efficiency in <mask> ways.	two
Some girls bleed as young as <mask> years old.	nine
Cognitive changes are probably equivalent to about a <mask> to six month delay in progression.	three
Cognitive changes are probably equivalent to about a three to <mask> month delay in progression.	six
Spatial filters have <mask> functions.	two
Reproduction is divided into <mask> categories sexual and asexual.	two
Guinea has <mask> territories or colonies.	no
Fear is of <mask> kinds.	two
Leopards can drag <mask> times their own body weight high into the tree tops.	three
Yeasts have <mask> spores because they are single celled.	no
Lung fish have <mask> limbs and breathe air.	four
Blueberries are about <mask> times bigger in size as bilberries and they taste alike.	three
Medical men divide poisons into <mask> classes, organic and inorganic.	two
Cowbirds have <mask> types of songs, perched songs and whistles.	two
Flow is a method of behaving, characterized by little to <mask> conscious calculations.	no
Counties have <mask> levels of courts.	three
Paleontologists specialize in <mask> main areas.	five
Contempt of court is punishable by up to <mask> months in jail.	six
Most mustards have yellow flowers with <mask> petals.	four
Newborns can stand <mask> minutes after birth and begin to follow their mother immediately.	five
Sealants can normally last up to <mask> years and hold up very well under normal chewing.	five
Trees can withstand extended drought, and up to <mask> months of inundation.	six
Incubation takes about <mask> weeks, and the owlets fledge after about one month.	four
Incubation takes about four weeks, and the owlets fledge after about <mask> month.	one
Prosthodontists typically train for <mask> years to learn the best ways to restore dental implants.	three
Most massage therapists use techniques from <mask> or more styles.	two
Potassium chloride is produced in <mask> major size grades.	four
Snowshoe hare can have up to <mask> litters a year, with one to nine young per litter.	four
Snowshoe hare can have up to four litters a year, with <mask> to nine young per litter.	one
Snowshoe hare can have up to four litters a year, with one to <mask> young per litter.	nine
English peas are about <mask> feet high and blooming.	two
Most aviators serve <mask> years after they complete their initial flight training.	seven
Clinical reports show that about <mask> out of ten patients with anorexia or bulimia are men.	one
Clinical reports show that about one out of <mask> patients with anorexia or bulimia are men.	ten
Porcupines generally live up to <mask> years in the wild.	nine
Crops can tolerate a certain amount of disease with <mask> loss of yield or quality.	no
Milk proteins can cause colic, a digestive upset that bothers <mask> in five infants.	one
Milk proteins can cause colic, a digestive upset that bothers one in <mask> infants.	five
Microsporophylls bear <mask> to eight microsporangia.	two
Microsporophylls bear two to <mask> microsporangia.	eight
Odors elicit <mask> different oscillations in the turtle olfactory bulb .	three
Raccoons have <mask> toes on their front paws that act much like human hands.	five
Bacteria are prokaryotic because they have <mask> nucleus or membrane-bound organelles.	no
Mental illness occurs in <mask> in five families.	one
Mental illness occurs in one in <mask> families.	five
All teeth have the same general structure and consist of <mask> layers.	three
Deciduous forests have <mask> distinct seasons.	four
Agoraphobia is found to be <mask> times more prevalent in women than in men.	three
Penguins can jump <mask> feet in the air.	six
Carbon has <mask> isotopes.	two
Couples spend <mask> billion dollars a year on infertility treatments.	two
Gestation is <mask> to nine months long, after which a single calf is born.	eight
Gestation is eight to <mask> months long, after which a single calf is born.	nine
Dialogue is <mask> sides working together toward a common understanding.	two
Length is phonemic for vowels, and each of the <mask> phonemes occurs short or long.	seven
Hares hold their young <mask> to ten days longer.	seven
Hares hold their young seven to <mask> days longer.	ten
Hexapods comprise insects and <mask> small orders of insect-like animals with six thoracic legs.	three
Hexapods comprise insects and three small orders of insect-like animals with <mask> thoracic legs.	six
Tioman island has only <mask> kilometers of roads.	two
Mexican households consist of an average of <mask> or six people.	five
Mexican households consist of an average of five or <mask> people.	six
Postpartum depression affects nearly <mask> in ten new mothers, and in varying degrees of intensity.	one
Postpartum depression affects nearly one in <mask> new mothers, and in varying degrees of intensity.	ten
Women are <mask> to eight times more likely than men to suffer from a thyroid disorder.	five
Women are five to <mask> times more likely than men to suffer from a thyroid disorder.	eight
Genes have <mask> main parts.	two
Females have babies every <mask> to four years.	three
Females have babies every three to <mask> years.	four
Cleavage is very poor in <mask> directions.	two
Tigers can see about <mask> times as well in the dark as a human.	six
Most women have <mask> problems with fitting and use.	no
Sleep apnea is defined as a greater than <mask> second pause in respiration during sleep.	ten
Spotted hyenas reach sexual maturity at the age of <mask> years.	three
Asian women are <mask> times more likely to attempt suicide than their white counterparts.	three
Hunger afflicts <mask> out of seven people on Earth.	one
Hunger afflicts one out of <mask> people on Earth.	seven
Some trees stand as tall as <mask> hundred feet tall.	two
Transitional milk is secreted between about <mask> days and ten days postpartum.	four
Transitional milk is secreted between about four days and <mask> days postpartum.	ten
Diarrheal disease kills <mask> million children every year.	three
Most objects have close to <mask> net electric charge since they are made of neutral atoms.	zero
Most health professionals recommend approximately <mask> hours of sleep each night.	eight
Most women take about <mask> weeks to stop bleeding and to heal inside.	four
Sponges have <mask> nervous system and no specialised sensory cells.	no
Sponges have no nervous system and <mask> specialised sensory cells.	no
Rosy barbs grow to <mask> inches at most.	six
Double price is based on <mask> golfers sharing one room.	two
Double price is based on two golfers sharing <mask> room.	one
Scorpions have <mask> legs.	eight
Water is moved underneath the body by most or all of the <mask> arms.	eight
Blood pressure results from <mask> forces.	two
Brain aneurysms occur in <mask> per cent of people with the disease.	ten
Meat production requires <mask> times as much land per calorie as grain or beans.	ten
Carbon is unique for <mask> main reasons.	two
All grays have <mask> saturation.	zero
Anaerobic bacteria are most active over the weekend when <mask> processes are running.	no
Black people are <mask> times more likely to be stopped and searched than whites.	five
Natural silicon contains <mask> isotopes.	three
Genetic manipulation is of <mask> kinds.	two
European pianos tend to have <mask> pedals.	two
Water occurs in <mask> forms in nature.	three
Apple trees take <mask> to five years to produce their first fruit.	four
Apple trees take four to <mask> years to produce their first fruit.	five
Pigeons can live about <mask> years in the wild.	five
Antibiotic therapy is usually necessary for up to <mask> weeks to control infection.	three
Eastern cottontails are ready to mate when they are <mask> months old.	three
Asters range in height from <mask> to three feet tall.	one
Asters range in height from one to <mask> feet tall.	three
Prion diseases appear to arise in <mask> ways.	three
Soybeans are the only vegetable that contain complete protein with all <mask> amino acids.	eight
High voltage breaks the <mask> atoms of oxygen apart.	two
Most cats have <mask> toes on each front paw, but only four toes on each back paw.	five
Most cats have five toes on each front paw, but only <mask> toes on each back paw.	four
Fledglings stay with the adults about <mask> weeks.	four
Female dogs go into heat twice a year, lasting anywhere from <mask> to fifteen days.	three
Capacitors usually have <mask> legs.	two
Bullying is most severe in grades <mask> to nine.	seven
Prairie meadows require <mask> fertilizers or fungicides, and few, if any, herbicides.	no
Most volcanoes erupt for <mask> to four weeks and then rest.	three
Most volcanoes erupt for three to <mask> weeks and then rest.	four
Spiders are different from insects, spiders have eight legs and insect only have <mask> legs.	six
Indoor air is <mask> times more polluted than out door air.	three
Creatine is legal because there has been <mask> serious short term or long term side effects known.	no
All whales belong wo <mask> main cetacean groups.	two
Eunuchs have <mask> vas deferens.	no
Firearms are among the nation's <mask> leading causes of death.	ten
Chicks add a pound to their body weight every <mask> or five days.	four
Chicks add a pound to their body weight every four or <mask> days.	five
Trees begin to form fruiting buds at around <mask> years of age.	three
Scotch comes in <mask> varieties, grain and malt .	two
Hair grows in <mask> cycles.	three
Herbal medicine is taken <mask> times a day for seven days a week during that time.	three
Herbal medicine is taken three times a day for <mask> days a week during that time.	seven
People live in squalor with <mask> access to clean water, shelter, or education.	no
Protein synthesis involves <mask> parts, transcription and translation.	two
Cyberpunks come in <mask> different genders being hackers, crackers and phreakers.	three
Acquaintance rape is <mask> less serious a crime than a rape which occurs between strangers.	no
Men commit suicide <mask> times more frequently than women do.	three
Jewish women stay <mask> times longer in an abusive marriage than others.	five
Winters there last <mask> months and are without sunlight.	six
Diarrhea is an illness that kills <mask> and one-half million children per year.	three
Larval development is hypermetamorphic, with <mask> distinct phases.	four
Wind erosion is a threat to soils in all <mask> cropping systems and in pastures.	four
Women are <mask> times more likely than men to develop osteoporosis.	eight
Simultaneous infections can occur with <mask> or more tick-borne infections.	two
Dairy farmers milk their cows twice, sometimes <mask> times a day, every day of the year.	three
Bears can eat up to <mask> salmon per hour.	seven
Tin has <mask> forms.	two
Death occurs by age <mask> to fifteen years of age.	ten
Free speech is a right shared by <mask> individuals simultaneously.	two
Manatees reach sexual maturity in <mask> to five years.	two
Manatees reach sexual maturity in two to <mask> years.	five
Photoelectric cells are of <mask> kinds, vacuum and gas-filled.	two
Blood pressure is recorded using <mask> numbers.	two
Cubs begin to be weaned at <mask> months and taught to hunt.	three
Cnidarians have <mask> basic body forms, medusa and polyp.	two
Plaice reach maturity typically when they are between <mask> and six years old.	four
Plaice reach maturity typically when they are between four and <mask> years old.	six
Most Gerbils become sexually mature by the age of <mask> months old.	three
People are born with <mask> kidneys.	two
Dogwood trees have <mask> different flower patterns.	two
Stars are classified into <mask> main luminosity classes.	five
Adaptation is considered to take place in <mask> biological and three psychosocial modes.	one
Adaptation is considered to take place in one biological and <mask> psychosocial modes.	three
Progesterone is excreted as <mask> differentfree forms.	eight
Hummingbirds feed every <mask> to fifteen minutes from sun-up to sundown.	ten
Burrows can be up to <mask> feet deep, and are often found hundreds of feet from the water's edge.	four
Composite materials combine <mask> or more materials.	two
Light falls on a <mask> dimensional object and creates a shadow.	three
Contemplation is the stage in which people intend to change within the next <mask> months.	six
Rats deprived of all sleep survive only about <mask> weeks.	three
